Constituent Number,Company(Y|N),City,State,County Name,Postal Code,Gender
9680,0,Murfreesboro,TN,Rutherford,37129,male
9681,0,Murfreesboro,TN,Rutherford,37129,female
9682,0,Murfreesboro,TN,Rutherford,37130,female
9683,1,Murfreesboro,TN,Rutherford,37130,unknown
9685,1,Beechgrove,TN,Coffee,37018,unknown
9686,0,Christiana,TN,Rutherford,37037,female
9687,1,Murfreesboro,TN,Rutherford,37130,unknown
9689,0,Murfreesboro,TN,Rutherford,37128,female
9690,0,Louisville,KY,,40204,female
9691,0,Marietta,GA,,30060,male
9692,0,Murfreesboro,TN,Rutherford,37128,female
9693,0,Glenview,IL,,60025,female
9694,0,Des Plaines,IL,Cook,60016,unknown
9695,0,Ooltewah,TN,Hamilton,37363,female
9698,1,,,,,unknown
9699,0,Aurora,IL,,60503,male
9700,0,Franklin,TN,Williamson,37069,male
9701,0,Murfreesboro,TN,Rutherford,37130,male
9702,0,Smyrna,TN,Rutherford,37167,female
9704,0,Kyle,TX,,78640,female
9705,0,Ooltewah,TN,Hamilton,37363,female
9706,0,Murfreesboro,TN,Rutherford,37129,female
9707,0,Roselle,IL,,60172,male
9708,0,,,,,female
9709,0,Murfreesboro,TN,Rutherford,37128,female
9710,0,Murfreesboro,TN,Rutherford,37128,male
9711,0,Murfreesboro,TN,Rutherford,37129,female
9712,0,Murfreesboro,TN,Rutherford,37129,female
9713,0,Franklin,TN,Williamson,37064,female
9714,0,Fort Bragg,NC,,28307,unknown
9715,0,Chattanooga,TN,Hamilton,37405,female
9716,0,Murfreesboro,TN,Rutherford,37128,female
9717,0,Smyrna,TN,Rutherford,37167,male
9718,0,Cincinnati,OH,,45236,male
9719,0,Lascassas,TN,Wilson,37085,male
9720,0,Murfreesboro,TN,Rutherford,37130,female
9721,0,Murfreesboro,TN,Rutherford,37129,male
9722,0,Mount Prospect,IL,,60056,female
9723,0,Mount Juliet,TN,Wilson,37122,male
9724,0,Franklin,TN,Williamson,37064,female
9725,1,Brentwood,TN,Williamson,37027,unknown
9726,0,La Vergne,TN,Rutherford,37086,female
9727,0,Nashville,TN,Davidson,37214,female
9728,0,Murfreesboro,TN,Rutherford,37130,unknown
9729,0,Hermitage,TN,Davidson,37076,female
9730,0,Bartlett,IL,,60103,female
9731,0,Bartlett,IL,,60103,female
9732,0,Oakdale,CA,,95361,male
9733,0,Murfreesboro,TN,Rutherford,37129,female
9734,0,Murfreesboro,TN,Rutherford,37128,female
9735,0,Springfield,MO,,65807,male
9736,0,Arlington Heights,IL,,60005,female
9737,0,Dalton,GA,,30720,female
9738,0,Northbrook,IL,,60062,female
9739,0,Asheville,NC,,28801,male
9740,0,Bell Buckle,TN,Rutherford,37020,male
9741,0,Aurora,IL,,60503,unknown
9742,1,Murfreesboro,TN,Rutherford,37130,unknown
9744,1,Richmond,VA,,23238,unknown
9745,0,Murfreesboro,TN,Rutherford,37130,male
9746,0,Fort Walton Beach,FL,,32548,male
9747,0,Murfreesboro,TN,Rutherford,37127,female
9748,0,Murfreesboro,TN,Rutherford,37129,female
9749,0,Murfreesboro,TN,Rutherford,37129,male
9751,0,Eugene,OR,,97405,female
9752,0,Murfreesboro,TN,Rutherford,37130,female
9753,0,Murfreesboro,TN,Rutherford,37130,male
9754,0,Manchester,TN,Coffee,37355,female
9755,0,Manchester,TN,Coffee,37355,male
9756,0,Murfreesboro,TN,Rutherford,37128,unknown
9757,0,Christiana,TN,Rutherford,37037,female
9759,0,Murfreesboro,TN,Rutherford,37130,male
9760,0,Murfreesboro,TN,Rutherford,37128,female
9761,0,Murfreesboro,TN,Rutherford,37128,male
9762,0,Murfreesboro,TN,Rutherford,37129,female
9763,0,Murfreesboro,TN,Rutherford,37129,female
9764,0,Murfreesboro,TN,Rutherford,37128,unknown
9765,0,Murfreesboro,TN,Rutherford,37128,male
9766,0,Murfreesboro,TN,Rutherford,37128,female
9767,0,Smyrna,TN,Rutherford,37167,female
9768,0,Smyrna,TN,Rutherford,37167,male
9769,0,Mountain Brk,AL,,35213,female
9770,0,Murfreesboro,TN,Rutherford,37130,female
9771,0,Rockport,IN,,47635,female
9772,0,Rockport,IN,,47635,male
9773,1,Murfreesboro,TN,Rutherford,37127,unknown
9774,0,Murfreesboro,TN,Rutherford,37130,unknown
9775,0,Murfreesboro,TN,Rutherford,37130,male
9776,0,,,,,female
9778,0,Clarksville,TN,Montgomery,37043,female
9779,0,Clarksville,TN,Montgomery,37043,male
9780,0,Murfreesboro,TN,Rutherford,37129,female
9782,0,,,,,unknown
9783,0,Wartrace,TN,,37183,unknown
9785,0,Murfreesboro,TN,Rutherford,37130,female
9786,0,Murfreesboro,TN,Rutherford,37130,male
9787,0,Murfreesboro,TN,Rutherford,37129,female
9788,0,Murfreesboro,TN,Rutherford,37129,male
9789,0,Christiana,TN,Rutherford,37037,female
9790,0,Bell Buckle,TN,Rutherford,37020,male
9791,0,Bell Buckle,TN,Rutherford,37020,male
9792,0,Rossville,GA,,30741,female
9793,0,Murfreesboro,TN,Rutherford,37128,male
9794,0,Shelbyville,TN,Bedford,37160,male
9795,0,Shelbyville,TN,Bedford,37160,male
9796,0,Bell Buckle,TN,Rutherford,37020,unknown
9797,0,Manchester,TN,Coffee,37355,female
9798,0,Manchester,TN,Coffee,37355,male
9799,1,Bell Buckle,TN,Rutherford,37020,unknown
9800,1,Rockvale,TN,Rutherford,37153,unknown
9801,1,,,,,unknown
9803,0,Murfreesboro,TN,Rutherford,37130,male
9804,0,Murfreesboro,TN,Rutherford,37130,male
9805,0,Murfreesboro,TN,Rutherford,37130,female
9806,0,Murfreesboro,TN,Rutherford,37130,male
9807,0,Tucson,AZ,,85716,female
9808,1,Murfreesboro,TN,Rutherford,37129,unknown
9809,1,La Vergne,TN,Rutherford,37086,unknown
9810,0,Murfreesboro,TN,Rutherford,37127,female
9811,1,,,,,unknown
9812,0,Murfreesboro,TN,Rutherford,37128,female
9813,0,Murfreesboro,TN,Rutherford,37128,male
9814,1,Murfreesboro,TN,Rutherford,37129,unknown
9815,0,Woodbury,TN,Cannon,37190,female
9816,0,Woodbury,TN,Cannon,37190,male
9817,0,Hillsboro,TN,Coffee,37342,male
9818,0,Rowdy,KY,,41367,female
9819,0,Mount Juliet,TN,Wilson,37122,female
9820,0,Chicago,IL,,60618,male
9821,0,Goodlettsville,TN,Sumner,37072,unknown
9822,0,Smyrna,TN,Rutherford,37167,female
9823,0,Nashville,TN,Davidson,37207,female
9824,0,Memphis,TN,,38141,female
9825,0,Hermitage,TN,Davidson,37076,female
9826,0,Church Hill,TN,,37642,female
9827,0,Ashland City,TN,Cheatham,37015,female
9828,0,Clifton,TN,,38425,male
9829,0,Rockvale,TN,Rutherford,37153,female
9830,0,Pleasant View,TN,Cheatham,37146,female
9832,0,,,,,female
9833,0,Murfreesboro,TN,Rutherford,37129,male
9834,0,Goodlettsville,TN,Sumner,37072,male
9835,0,Olivehill,TN,,38475,male
9836,0,Murfreesboro,TN,Rutherford,37128,female
9837,0,Murfreesboro,TN,Rutherford,37128,male
9838,0,Morrison,TN,Warren,37357,female
9839,0,Murfreesboro,TN,Rutherford,37127,male
9840,1,Murfreesboro,TN,Rutherford,37129,unknown
9841,1,Murfreesboro,TN,Rutherford,37129,unknown
9842,1,Murfreesboro,TN,Rutherford,37130,unknown
9843,1,Murfreesboro,TN,Rutherford,37130,unknown
9844,1,,,,,unknown
9845,1,,,,,unknown
9846,1,Princeton,NJ,,8543,unknown
9847,0,Winston Salem,NC,,27104,male
9848,1,Murfreesboro,TN,Rutherford,37129,unknown
9849,1,Murfreesboro,TN,Rutherford,37129,unknown
9850,1,Emeryville,CA,,94608,unknown
9851,1,Murfreesboro,TN,Rutherford,37129,unknown
9852,1,Murfreesboro,TN,Rutherford,37129,unknown
9853,1,,,,,unknown
9854,1,Murfreesboro,TN,Rutherford,37128,unknown
9855,1,Murfreesboro,TN,Rutherford,37130,unknown
9856,0,Spartanburg,SC,,29302,female
9857,1,Murfreesboro,TN,Rutherford,37130,unknown
9858,1,Murfreesboro,TN,Rutherford,37130,unknown
9859,0,Murfreesboro,TN,Rutherford,37128,male
9860,0,Murfreesboro,TN,Rutherford,37130,male
9861,1,Murfreesboro,TN,Rutherford,37129,unknown
9862,0,Murfreesboro,TN,Rutherford,37130,unknown
9863,0,Murfreesboro,TN,Rutherford,37128,female
9864,0,Murfreesboro,TN,Rutherford,37128,male
9865,0,Murfreesboro,TN,Rutherford,37130,female
9866,0,Christiana,TN,Rutherford,37037,male
9867,0,Milton,TN,Rutherford,37118,male
9868,0,Nolensville,TN,Williamson,37135,unknown
9869,0,Nolensville,TN,Williamson,37135,female
9870,0,Murfreesboro,TN,Rutherford,37128,male
9871,1,Murfreesboro,TN,Rutherford,37130,unknown
9872,1,Murfreesboro,TN,Rutherford,37130,unknown
9873,1,Murfreesboro,TN,Rutherford,37130,unknown
9874,0,,,,,female
9875,0,Murfreesboro,TN,Rutherford,37129,female
9876,0,Murfreesboro,TN,Rutherford,37129,male
9877,1,Murfreesboro,TN,Rutherford,37129,unknown
9878,0,,,,,male
9879,0,,,,,male
9880,0,,,,,female
9881,0,Murfreesboro,TN,Rutherford,37127,male
9883,0,Murfreesboro,TN,Rutherford,37129,female
9884,0,Harwood Hts,IL,,60706,unknown
9885,1,Murfreesboro,TN,Rutherford,37128,unknown
9886,0,Murfreesboro,TN,Rutherford,37128,male
9887,0,Nolensville,TN,Williamson,37135,male
9888,0,Nolensville,TN,Williamson,37135,female
9889,0,,,,,female
9891,0,Atlanta,GA,Fulton,30328,male
9892,0,Murfreesboro,TN,Rutherford,37127,female
9893,0,Smyrna,TN,Rutherford,37167,unknown
9894,1,Columbus,OH,,43215,unknown
9895,0,Murfreesboro,TN,Rutherford,37129,female
9896,0,Murfreesboro,TN,Rutherford,37129,male
9897,0,Murfreesboro,TN,Rutherford,37130,female
9898,0,Murfreesboro,TN,Rutherford,37130,male
9899,0,Murfreesboro,TN,Rutherford,37130,female
9900,0,Murfreesboro,TN,Rutherford,37130,male
9901,0,Murfreesboro,TN,Rutherford,37130,female
9902,1,Murfreesboro,TN,Rutherford,37129,unknown
9903,0,Cleveland,TN,Bradley,37311,male
9904,0,Cleveland,TN,Bradley,37311,female
9905,0,Cleveland,TN,Bradley,37323,female
9906,0,Cleveland,TN,Bradley,37323,unknown
9907,0,Cleveland,GA,,30528,female
9908,0,Cleveland,TN,Bradley,37323,unknown
9910,0,Old Fort,TN,,37362,female
9911,0,Old Fort,TN,,37362,female
9912,1,Blairsville,GA,,30514,unknown
9913,0,Cleveland,TN,Bradley,37323,female
9914,0,Cleveland,TN,Bradley,37323,male
9916,1,Princeton,NJ,,8543,unknown
9917,0,Nashville,TN,Davidson,37205,female
9918,0,Morris,AL,,35116,unknown
9919,0,Murfreesboro,TN,Rutherford,37129,male
9920,0,Mount Juliet,TN,Wilson,37122,female
9921,0,Mt Juliet,TN,,37122,female
9922,0,Mt Juliet,TN,,37122,female
9923,0,Mt Juliet,TN,,37122,male
9924,1,Dallas,TX,,75240,unknown
9925,1,Sevierville,TN,,37863,unknown
9926,1,Pigeon Forge,TN,,37863,unknown
9927,1,Mason,OH,,45040,unknown
9928,1,Framingham,MA,,1701,unknown
9930,1,Austell,GA,,30168,unknown
9931,0,,,,,female
9932,1,Irving,TX,,75039,unknown
9933,1,San Francisco,CA,,94105,unknown
9934,1,Murfreesboro,TN,Rutherford,37129,unknown
9935,1,Nashville,TN,Davidson,37203,unknown
9936,1,Princeton,NJ,,8543,unknown
9937,0,Smyrna,TN,Rutherford,37167,female
9938,1,Gladeville,TN,,37071,unknown
9939,0,Murfreesboro,TN,Rutherford,37129,male
9940,0,Southlake,TX,,76092,female
9941,0,Murfreesboro,TN,Rutherford,37128,female
9942,0,Murfreesboro,TN,Rutherford,37128,female
9943,0,Murfreesboro,TN,Rutherford,37130,male
9944,0,Cookeville,TN,Overton,38506,female
9945,0,Mc Ewen,TN,,37101,female
9946,0,Antioch,TN,Davidson,37013,unknown
9947,0,Houston,TX,,77026,female
9948,0,Murfreesboro,TN,Rutherford,37127,unknown
9949,0,Thompsons Station,TN,Williamson,37179,male
9950,0,Nashville,TN,Davidson,37221,male
9951,0,Murfreesboro,TN,Rutherford,37130,female
9952,0,Murfreesboro,TN,Rutherford,37129,female
9953,0,Lascassas,TN,Wilson,37085,male
9954,0,Lascassas,TN,Wilson,37085,female
9955,0,Nashville,TN,Davidson,37211,male
9956,0,White House,TN,Robertson,37188,male
9957,0,Murfreesboro,TN,Rutherford,37130,male
9958,0,McMinnville,TN,Warren,37110,male
9959,0,Versailles,KY,,40383,male
9960,0,,,,,unknown
9961,0,Martin,TN,,38237,female
9962,0,Minneapolis,MN,Anoka,55449,female
9963,0,Sevierville,TN,,37876,male
9964,0,Smyrna,TN,Rutherford,37167,male
9965,0,Rockvale,TN,Rutherford,37153,male
9966,0,Memphis,TN,,38119,male
9967,0,,,,,male
9968,0,Smyrna,TN,Rutherford,37167,male
9969,0,Murfreesboro,TN,Rutherford,37129,female
9970,0,Smyrna,TN,Rutherford,37167,male
9971,0,Murfreesboro,TN,Rutherford,37129,female
9972,0,Columbia,TN,Maury,38401,female
9973,1,Goodlettsville,TN,Sumner,37072,unknown
9974,0,Mount Juliet,TN,Wilson,37122,female
9975,0,Grand Rivers,KY,,42045,female
9976,0,Murfreesboro,TN,Rutherford,37129,female
9977,0,Murfreesboro,TN,Rutherford,37130,female
9978,0,Murfreesboro,TN,Rutherford,37129,female
9979,0,Memphis,TN,,38117,female
9980,0,Smyrna,TN,Rutherford,37167,female
9981,0,Christiana,TN,Rutherford,37037,female
9982,1,,,,,unknown
9983,1,Murfreesboro,TN,Rutherford,37129,unknown
9984,0,Trivoli,IL,,61569,female
9985,0,Murfreesboro,TN,Rutherford,37129,male
9986,0,Murfreesboro,TN,Rutherford,37129,female
9987,0,Federal Way,WA,,98003,female
9988,0,Columbia,TN,Maury,38401,female
9989,1,,,,,unknown
9990,1,Murfreesboro,TN,Rutherford,37129,unknown
9991,0,Nashville,TN,Davidson,37211,male
9992,1,McMinnville,TN,Warren,37110,unknown
9993,1,Murfreesboro,TN,Rutherford,37130,unknown
9994,0,,,,,male
9995,1,Nashville,TN,Davidson,37221,unknown
9996,0,,,,,male
9997,0,,,,,male
9998,1,Murfreesboro,TN,Rutherford,37130,unknown
9999,0,Sparta,TN,,38583,female
10000,0,Bowling Green,KY,Warren,42103,female
10001,0,Niceville,FL,,32578,male
10002,0,Cross Plains,TN,,37049,male
10003,0,Murfreesboro,TN,Rutherford,37130,female
10004,0,Redondo Beach,CA,,90277,male
10005,0,Panama City,FL,Bay,32408,male
10006,1,Dickson,TN,,37055,unknown
10007,0,Lascassas,TN,Wilson,37085,male
10009,0,Murfreesboro,TN,Rutherford,37127,female
10010,1,Murfreesboro,TN,Rutherford,37128,unknown
10011,0,Mc Ewen,TN,,37101,female
10012,1,Murfreesboro,TN,Rutherford,37129,unknown
10013,1,Nashville,TN,,37202,unknown
10014,0,Nashville,TN,Davidson,37217,female
10015,0,Nashville,TN,Davidson,37211,unknown
10016,0,Franklin,TN,Williamson,37064,female
10017,0,Nashville,TN,Davidson,37217,unknown
10018,0,La Vergne,TN,Rutherford,37086,male
10019,0,La Vergne,TN,Rutherford,37086,unknown
10020,0,La Vergne,TN,Rutherford,37086,male
10021,0,Hendersonville,TN,Sumner,37075,female
10022,0,Hendersonville,TN,Sumner,37075,male
10023,0,,,,,female
10024,0,,,,,male
10025,0,Hendersonville,TN,Sumner,37075,female
10026,0,Brentwood,TN,Williamson,37027,male
10027,0,La Vergne,TN,Rutherford,37086,female
10028,0,Shelbyville,TN,Bedford,37160,female
10029,0,Murfreesboro,TN,Rutherford,37128,female
10030,0,,,,,female
10031,0,Nashville,TN,Davidson,37211,male
10032,0,Nashville,TN,Davidson,37211,female
10033,0,Spring Hill,TN,Williamson,37174,female
10034,0,Mount Juliet,TN,Wilson,37122,male
10035,0,The Villages,FL,,32162,female
10036,1,,,,,unknown
10037,1,Indianapolis,IN,,46208,unknown
10038,1,,,,,unknown
10039,1,,,,,unknown
10040,0,Murfreesboro,TN,Rutherford,37129,female
10041,0,Murfreesboro,TN,Rutherford,37129,male
10042,0,College Grove,TN,Williamson,37046,female
10043,1,Murfreesboro,TN,Rutherford,37130,unknown
10046,0,Murfreesboro,TN,Rutherford,37129,unknown
10047,0,,,,,female
10048,0,Murfreesboro,TN,Rutherford,37130,female
10049,1,Murfreesboro,TN,Rutherford,37129,unknown
10050,0,Murfreesboro,TN,Rutherford,37129,female
10051,0,Murfreesboro,TN,Rutherford,37129,unknown
10052,0,Murfreesboro,TN,Rutherford,37129,female
10053,0,Murfreesboro,TN,Rutherford,37127,male
10054,1,Princeton,NJ,,8543,unknown
10055,0,,,,,male
10056,0,Murfreesboro,TN,Rutherford,37128,male
10057,0,,,,,unknown
10058,0,Murfreesboro,TN,Rutherford,37129,male
10059,0,Lexington,KY,Fayette,40502,unknown
10060,0,Murfreesboro,TN,Rutherford,37129,female
10061,0,Murfreesboro,TN,Rutherford,37129,unknown
10062,0,Murfreesboro,TN,Rutherford,37129,unknown
10063,0,Murfreesboro,TN,Rutherford,37129,unknown
10064,0,Murfreesboro,TN,Rutherford,37130,female
10065,0,Murfreesboro,TN,Rutherford,37130,male
10066,0,Murfreesboro,TN,Rutherford,37129,female
10067,0,Murfreesboro,TN,Rutherford,37129,male
10068,0,Murfreesboro,TN,Rutherford,37129,unknown
10069,0,Murfreesboro,TN,Rutherford,37129,unknown
10070,0,Murfreesboro,TN,Rutherford,37129,female
10071,0,Murfreesboro,TN,Rutherford,37129,unknown
10072,0,Murfreesboro,TN,Rutherford,37128,unknown
10073,0,Murfreesboro,TN,Rutherford,37129,female
10074,0,Murfreesboro,TN,Rutherford,37130,female
10075,0,Murfreesboro,TN,Rutherford,37127,female
10076,0,Murfreesboro,TN,Rutherford,37129,female
10077,0,Smyrna,TN,Rutherford,37167,female
10078,0,Smyrna,TN,Rutherford,37167,male
10079,0,Murfreesboro,TN,Rutherford,37128,unknown
10080,0,Rockvale,TN,Rutherford,37153,female
10081,0,Dallas,TX,,75206,female
10082,0,Rockvale,TN,Rutherford,37153,male
10083,0,La Vergne,TN,Rutherford,37086,female
10084,0,Woodbury,TN,Cannon,37190,unknown
10085,0,Woodbury,TN,Cannon,37190,unknown
10086,0,La Vergne,TN,Rutherford,37086,female
10087,0,Murfreesboro,TN,Rutherford,37129,unknown
10088,0,Murfreesboro,TN,Rutherford,37129,unknown
10089,1,Murfreesboro,TN,Rutherford,37130,unknown
10090,0,Murfreesboro,TN,Rutherford,37128,unknown
10091,0,Louisville,KY,,40245,male
10092,0,Murfreesboro,TN,Rutherford,37130,male
10093,0,Murfreesboro,TN,Rutherford,37129,female
10095,0,Douglasville,GA,,30135,female
10096,0,Chattanooga,TN,Hamilton,37405,female
10097,0,Chattanooga,TN,Hamilton,37405,unknown
10098,0,Murfreesboro,TN,Rutherford,37127,unknown
10099,0,Murfreesboro,TN,Rutherford,37127,male
10100,0,Murfreesboro,TN,Rutherford,37127,male
10101,0,Murfreesboro,TN,Rutherford,37127,male
10102,0,Nolensville,TN,Williamson,37135,female
10103,0,Nolensville,TN,Williamson,37135,unknown
10104,0,Shelbyville,TN,Bedford,37160,unknown
10105,0,Shelbyville,TN,Bedford,37160,male
10106,0,Murfreesboro,TN,Rutherford,37128,female
10107,0,Murfreesboro,TN,Rutherford,37129,male
10108,0,Murfreesboro,TN,Rutherford,37129,male
10109,0,Murfreesboro,TN,Rutherford,37129,female
10110,0,Murfreesboro,TN,Rutherford,37129,male
10111,0,Murfreesboro,TN,Rutherford,37129,unknown
10112,0,Murfreesboro,TN,Rutherford,37129,male
10113,0,Murfreesboro,TN,Rutherford,37129,female
10115,0,Murfreesboro,TN,Rutherford,37129,male
10116,0,,,,,male
10117,0,Smyrna,TN,Rutherford,37167,female
10119,0,Franklin,TN,Williamson,37067,male
10120,0,,,,,male
10121,0,,,,,male
10122,0,Murfreesboro,TN,Rutherford,37129,female
10124,0,Murfreesboro,TN,Rutherford,37130,male
10125,0,Murfreesboro,TN,Rutherford,37128,unknown
10126,0,Murfreesboro,TN,Rutherford,37129,male
10127,0,Chattanooga,TN,Hamilton,37405,female
10128,0,,,,,female
10129,0,Lascassas,TN,Wilson,37085,female
10130,0,Lascassas,TN,Wilson,37085,male
10131,0,Ooltewah,TN,Hamilton,37363,female
10132,0,Rockvale,TN,Rutherford,37153,male
10133,0,Murfreesboro,TN,Rutherford,37129,unknown
10134,0,Murfreesboro,TN,Rutherford,37128,female
10135,0,Franklin,TN,Williamson,37069,male
10136,0,,,,,female
10137,0,,,,,male
10138,0,Murfreesboro,TN,Rutherford,37129,female
10139,1,Princeton,NJ,,8543,unknown
10140,0,La Vergne,TN,Rutherford,37086,female
10141,0,Nashville,TN,Davidson,37211,male
10142,0,Murfreesboro,TN,Rutherford,37127,male
10143,0,Murfreesboro,TN,Rutherford,37127,female
10144,0,Ocala,FL,,34479,female
10145,0,Franklin,TN,Williamson,37069,female
10146,1,Paducah,KY,,42002,unknown
10147,0,Douglasville,GA,,30135,male
10148,0,Waterloo,SC,,29384,female
10149,0,Dyersburg,TN,Dyer,38024,female
10150,0,Carl Junction,MO,,64834,female
10151,0,Murfreesboro,TN,Rutherford,37129,female
10152,0,Murfreesboro,TN,Rutherford,37129,male
10153,0,Murfreesboro,TN,Rutherford,37129,female
10154,0,Altamont,TN,,37301,male
10155,0,Winchester,TN,Franklin,37398,female
10156,0,Green Cove Springs,FL,,32043,female
10157,0,Huntingdon,TN,,38344,female
10158,0,Murfreesboro,TN,Rutherford,37130,male
10159,0,,,,,unknown
10160,1,Milwaukee,WI,,53226,unknown
10161,0,Murfreesboro,TN,Rutherford,37128,male
10162,0,Murfreesboro,TN,Rutherford,37129,female
10163,0,Murfreesboro,TN,Rutherford,37129,male
10164,1,Nashville,TN,Davidson,37204,unknown
10165,0,,,,,female
10166,1,Murfreesboro,TN,Rutherford,37129,unknown
10167,1,Murfreesboro,TN,Rutherford,37133,unknown
10168,1,Murfreesboro,TN,Rutherford,37130,unknown
10169,1,Murfreesboro,TN,Rutherford,37133,unknown
10170,1,Bradyville,TN,Cannon,37026,unknown
10171,0,Austin,TX,,78749,female
10172,0,Murfreesboro,TN,Rutherford,37129,female
10173,0,Murfreesboro,TN,Rutherford,37128,female
10174,0,Savannah,TN,,38372,male
10175,0,Murfreesboro,TN,Rutherford,37129,female
10176,0,Paducah,KY,,42003,female
10177,0,Hixson,TN,Hamilton,37343,female
10178,0,Winchester,TN,Franklin,37398,male
10179,0,Lascassas,TN,Wilson,37085,male
10180,0,Murfreesboro,TN,Rutherford,37130,unknown
10181,0,Chambersburg,PA,,17202,female
10182,0,Murfreesboro,TN,Rutherford,37129,male
10183,0,,,,,female
10184,0,,,,,male
10185,0,Beechgrove,TN,Coffee,37018,female
10186,0,Christiana,TN,Rutherford,37037,female
10187,0,Murfreesboro,TN,Rutherford,37130,female
10188,0,,,,,male
10190,0,Murfreesboro,TN,Rutherford,37130,female
10191,0,Murfreesboro,TN,Rutherford,37130,male
10192,0,Murfreesboro,TN,Rutherford,37130,female
10193,0,,,,,unknown
10194,0,,,,,male
10195,0,Harrison,AA,Hamilton,37341,female
10196,0,Smyrna,TN,Rutherford,37167,female
10197,0,Mount Juliet,TN,Wilson,37122,female
10198,0,Murfreesboro,TN,Rutherford,37129,female
10199,0,,,,,female
10200,0,Murfreesboro,TN,Rutherford,37129,male
10201,0,Murfreesboro,TN,Rutherford,37129,female
10202,0,Murfreesboro,TN,Rutherford,37129,female
10203,0,Mt Juliet,TN,,37122,unknown
10204,0,Murfreesboro,TN,Rutherford,37129,female
10205,0,Murfreesboro,TN,Rutherford,37129,male
10206,0,Kingston Springs,TN,,37082,female
10207,0,Kingston Springs,TN,,37082,male
10208,0,Murfreesboro,TN,Rutherford,37129,female
10209,0,Murfreesboro,TN,Rutherford,37129,male
